fold,MAE_train,MAE_test,RMSE_train,RMSE_test,PCC_train,PCC_test
0,0.0013976597361710962,8.582120491891313,0.0020958387007733053,11.389947088935635,0.9999999955400126,0.7968049269402284
1,0.0014348866237003449,8.912012047241015,0.002104681411082975,11.875122332233556,0.9999999955558505,0.7754808457340898
2,0.0013880603243455795,8.182098043894753,0.0020641227774414457,10.207440004183695,0.9999999957648588,0.8210983384664746
3,0.001458571317583249,9.312918813697452,0.0021670295717576282,11.934871144829618,0.9999999952223616,0.7736084199626381
4,0.0014142913359634173,8.903942518342491,0.0021702890204256093,11.2648247630944,0.9999999950812655,0.8010669994724332
5,0.0013988851273312479,10.498314833239673,0.0021313480511397126,13.2767947403424,0.999999995281325,0.7474175016688919
6,0.0014591199267823417,8.734245179788312,0.0021913919688351293,11.384534188520858,0.9999999951312556,0.794953468036656
7,0.0013839066573968597,10.000446094148279,0.0021387627981659238,12.639047169092185,0.9999999952516331,0.7427966735285992
8,0.0013987278671695014,9.792982726930862,0.002085077847714277,12.700836083622502,0.9999999954990813,0.7698572050009412
9,0.001393522381137784,8.832279283872138,0.002076093010987262,11.689723116339435,0.9999999956350218,0.7888655791667043
