fold,MAE_train,MAE_test,RMSE_train,RMSE_test,PCC_train,PCC_test
0,3.5555246742017173,14.109186507936506,5.551143382588377,18.8606487457618,0.9557287614870178,0.480709680843594
1,3.8278379964177627,11.237867063492063,6.14043721536582,15.88906086648394,0.9457817944235778,0.6255166873969847
2,3.5649867210178496,13.407003968253969,5.812762937988849,19.703641629730587,0.9516082848851537,0.4140731130380076
3,3.797057006979186,12.960515873015876,6.004966079141171,19.032476962823544,0.9479135437983739,0.5141249513956083
4,3.5296902450300505,12.454257465698145,5.805427566900543,18.135543534057064,0.9522434352596488,0.4891675913786095
5,3.579668624032786,12.891562049062049,5.7688895688963875,19.303818175383704,0.9527772243222195,0.4414973823772173
6,3.5303575251552135,11.588001443001444,5.724250217642419,16.867389033764898,0.9531799315129439,0.5982748579809495
7,3.340853136373368,13.17363997113997,5.320523125331379,18.645471200773475,0.9594364275190579,0.5265299440706285
8,3.565009022234456,11.387720057720058,5.6362464582645915,16.81587794043481,0.9546028959361447,0.5871781936237235
9,3.567854849068722,10.366443001443,5.70869693744674,15.15653159764569,0.9533252583509428,0.6481936068877624
