fold,MAE_train,MAE_test,RMSE_train,RMSE_test,PCC_train,PCC_test
0,3.5003360152181373,9.833521825396824,5.7020698613060805,14.032205325825014,0.9530502302060563,0.7126922407606509
1,3.7381638444506815,10.284226190476188,5.925589909302264,15.5600757680727,0.9492490521927093,0.6467470983024678
2,3.693639879003337,11.70137566137566,5.958692892514921,17.452256387439807,0.9478821517291504,0.5614195247422686
3,3.55166744475568,12.227380952380953,5.749859265656174,18.072644706211012,0.9525145941316421,0.47958279538530185
4,3.553611574331419,12.337546897546897,5.849835277331347,17.94717483103077,0.950315387516629,0.5196663950281502
5,3.6770667346056447,10.321590909090911,6.0087194160189785,15.785857858399808,0.9470631975823257,0.6491290255819724
6,3.4036810573775558,12.362896825396826,5.639457655189827,18.459180808069032,0.953873614564752,0.5160357909001522
7,3.463251188932123,10.194906204906205,5.523334667642483,14.987720141088845,0.956514740059416,0.6146086472400927
8,3.4584661231548393,13.446078643578643,5.510020819093342,20.396165495659954,0.9557089854574009,0.4407508949569216
9,3.7525809091470577,12.684805194805195,6.0526205384116345,17.58331934450183,0.9469798734153064,0.5088933344030879
