fold,MAE_train,MAE_test,RMSE_train,RMSE_test,PCC_train,PCC_test
0,4.542690592697403,9.238569934463685,6.29421417692229,12.512753272120984,0.9623499240647801,0.7732339315255976
1,4.490757499606963,10.085562436868686,6.224633728696918,13.103592244911336,0.9630391090312175,0.7638388062302359
2,4.568276788872605,9.302411249398748,6.399054882137788,12.354145521863868,0.9594410642871052,0.8127699854968824
3,4.54688943703292,9.249627248677248,6.371709406982541,11.873842786397988,0.960763588034199,0.8193420685336651
4,4.465764060157749,9.807067830239438,6.198392320752043,13.66783142209028,0.9629291253576682,0.7009412621034421
5,4.4766258563476775,10.327403066378064,6.307173066682039,13.68670045304494,0.9607170862235794,0.7124418225273974
6,4.6075570715411756,8.681637157287158,6.457695809925511,11.507824839964481,0.9594099637547433,0.766207349563902
7,4.5815768266201795,8.10012069723206,6.339601653974017,11.0242410339982,0.962654992950902,0.8048518700907012
8,4.501995700189342,9.636187331103239,6.349077227447286,12.329783598571112,0.9612746987606765,0.7400131260563946
9,4.585960409211855,8.538119588744587,6.360304001219906,11.779941809127497,0.9609960399927283,0.7804489905295601
