fold,MAE_train,MAE_test,RMSE_train,RMSE_test,PCC_train,PCC_test
0,4.510613114538942,9.935898743386245,6.1912113289022885,13.024090230498361,0.9635156344032867,0.7836215814590811
1,4.517882771222508,9.370135356541606,6.23070765841107,12.079939357461893,0.9634124398155939,0.7889382549295537
2,4.526582511117287,9.77653501984127,6.263213516622967,12.739897537107897,0.9629788681552198,0.7057885679709691
3,4.539198578685689,8.298593915343917,6.237891875106138,11.143215521545379,0.9635817002481692,0.8368211903780279
4,4.550749040684234,8.535518765133174,6.268197784099959,11.56722501717134,0.9635374786593767,0.8238417549837785
5,4.545805720291269,8.877764233241505,6.149237636735629,11.433301817055224,0.9660883937068606,0.8173879642066447
6,4.517600785240235,9.232910425685423,6.264162902885826,11.602626412501365,0.9630411866760329,0.7836503477332772
7,4.46644059505042,8.686447727272729,6.168591135190249,11.542897901355316,0.9642557931995177,0.7916804461245464
8,4.477097583320127,9.945714177489183,6.106547095620739,14.46770676514712,0.964320800491756,0.7260065079925828
9,4.467460592714929,9.91184642857143,6.136202373485274,13.245253184909748,0.9645787066046771,0.7306852093711075
